index,y_true,y_pred,accuracy,precision,recall,f1,auc
1,False,False,1.0,0.0,0.0,0.0,-0.0
2,False,False,1.0,0.0,0.0,0.0,-0.0
3,True,False,0.6666666666666666,0.0,0.0,0.0,0.5
4,False,False,0.75,0.0,0.0,0.0,0.33333333333333337
5,False,False,0.8,0.0,0.0,0.0,0.375
6,True,True,0.8333333333333334,1.0,0.5,0.6666666666666666,0.6875
7,False,False,0.8571428571428571,1.0,0.5,0.6666666666666666,0.6499999999999999
8,False,True,0.75,0.5,0.5,0.5,0.5416666666666667
9,False,False,0.7777777777777778,0.5,0.5,0.5,0.5357142857142857
10,True,False,0.7,0.5,0.3333333333333333,0.4,0.5952380952380952
11,True,True,0.7272727272727273,0.6666666666666666,0.5,0.5714285714285715,0.6607142857142857
12,True,False,0.6666666666666666,0.6666666666666666,0.4,0.5,0.6142857142857143
13,False,False,0.6923076923076923,0.6666666666666666,0.4,0.5,0.6000000000000001
14,True,True,0.7142857142857143,0.75,0.5,0.6,0.6562499999999999
15,True,False,0.6666666666666666,0.75,0.42857142857142855,0.5454545454545454,0.625
16,True,False,0.625,0.75,0.375,0.5,0.65625
17,True,False,0.5882352941176471,0.75,0.3333333333333333,0.46153846153846156,0.6805555555555556
18,False,True,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855,0.6049382716049383
19,False,False,0.5789473684210527,0.6,0.3333333333333333,0.42857142857142855,0.6277777777777778
20,False,False,0.6,0.6,0.3333333333333333,0.42857142857142855,0.6565656565656566
21,False,False,0.6190476190476191,0.6,0.3333333333333333,0.42857142857142855,0.6805555555555556
22,True,True,0.6363636363636364,0.6666666666666666,0.4,0.5,0.7083333333333333
23,False,False,0.6521739130434783,0.6666666666666666,0.4,0.5,0.7269230769230768
24,False,False,0.6666666666666666,0.6666666666666666,0.4,0.5,0.7428571428571428
25,True,False,0.64,0.6666666666666666,0.36363636363636365,0.4705882352941177,0.7305194805194805
26,True,True,0.6538461538461539,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.7470238095238094
27,False,True,0.6296296296296297,0.625,0.4166666666666667,0.5,0.7
28,False,False,0.6428571428571429,0.625,0.4166666666666667,0.5,0.7161458333333334
29,True,True,0.6551724137931034,0.6666666666666666,0.46153846153846156,0.5454545454545455,0.7259615384615383
30,True,False,0.6333333333333333,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.7165178571428571
31,True,False,0.6129032258064516,0.6666666666666666,0.4,0.5,0.7166666666666666
32,True,False,0.59375,0.6666666666666666,0.375,0.4800000000000001,0.72265625
33,False,False,0.6060606060606061,0.6666666666666666,0.375,0.4800000000000001,0.7334558823529411
34,True,False,0.5882352941176471,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.721453287197232
35,False,False,0.6,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.730392156862745
36,True,True,0.6111111111111112,0.7,0.3888888888888889,0.5,0.742283950617284
37,True,True,0.6216216216216216,0.7272727272727273,0.42105263157894735,0.5333333333333333,0.752923976608187
38,True,True,0.631578947368421,0.75,0.45,0.5625000000000001,0.7597222222222222
39,True,True,0.6410256410256411,0.7692307692307693,0.47619047619047616,0.588235294117647,0.7685185185185185
40,False,False,0.65,0.7692307692307693,0.47619047619047616,0.588235294117647,0.7756892230576442
41,True,True,0.6585365853658537,0.7857142857142857,0.5,0.6111111111111112,0.7834928229665072
42,True,True,0.6666666666666666,0.8,0.5217391304347826,0.6315789473684211,0.788329519450801
43,True,True,0.6744186046511628,0.8125,0.5416666666666666,0.65,0.7916666666666667
44,False,True,0.6590909090909091,0.7647058823529411,0.5416666666666666,0.6341463414634146,0.7802083333333334
45,False,False,0.6666666666666666,0.7647058823529411,0.5416666666666666,0.6341463414634146,0.7817460317460317
46,False,False,0.6739130434782609,0.7647058823529411,0.5416666666666666,0.6341463414634146,0.7831439393939393
47,False,False,0.6808510638297872,0.7647058823529411,0.5416666666666666,0.6341463414634146,0.7844202898550725
48,True,True,0.6875,0.7777777777777778,0.56,0.6511627906976745,0.791304347826087
49,False,True,0.673469387755102,0.7368421052631579,0.56,0.6363636363636364,0.77
50,False,False,0.68,0.7368421052631579,0.56,0.6363636363636364,0.7784000000000001
51,False,False,0.6862745098039216,0.7368421052631579,0.56,0.6363636363636364,0.7861538461538461
52,False,False,0.6923076923076923,0.7368421052631579,0.56,0.6363636363636364,0.7933333333333333
53,True,False,0.6792452830188679,0.7368421052631579,0.5384615384615384,0.6222222222222222,0.7706552706552706
54,False,False,0.6851851851851852,0.7368421052631579,0.5384615384615384,0.6222222222222222,0.7747252747252746
55,False,True,0.6727272727272727,0.7,0.5384615384615384,0.608695652173913,0.7572944297082229
56,False,False,0.6785714285714286,0.7,0.5384615384615384,0.608695652173913,0.764102564102564
57,True,True,0.6842105263157895,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.771604938271605
58,False,False,0.6896551724137931,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.7777777777777778
59,False,True,0.6779661016949152,0.6818181818181818,0.5555555555555556,0.6122448979591836,0.7644675925925926
60,True,True,0.6833333333333333,0.6956521739130435,0.5714285714285714,0.6274509803921569,0.7717633928571428
61,True,True,0.6885245901639344,0.7083333333333334,0.5862068965517241,0.6415094339622641,0.7785560344827587
62,True,True,0.6935483870967742,0.72,0.6,0.6545454545454547,0.7802083333333333
63,False,False,0.6984126984126984,0.72,0.6,0.6545454545454547,0.7787878787878787
64,False,False,0.703125,0.72,0.6,0.6545454545454547,0.7843137254901961
65,True,False,0.6923076923076923,0.72,0.5806451612903226,0.6428571428571428,0.7827324478178368
66,True,True,0.696969696969697,0.7307692307692307,0.59375,0.6551724137931033,0.786764705882353
67,True,True,0.7014925373134329,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.7923351158645275
68,False,False,0.7058823529411765,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.7974025974025974
69,False,False,0.7101449275362319,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8021885521885521
70,False,False,0.7142857142857143,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8067158067158067
71,False,False,0.7183098591549296,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8110047846889953
72,False,False,0.7222222222222222,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8061383061383061
73,False,False,0.726027397260274,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8102272727272727
74,False,False,0.7297297297297297,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8141167775314117
75,True,False,0.72,0.7407407407407407,0.5882352941176471,0.6557377049180328,0.7973457675753229
76,True,True,0.7236842105263158,0.75,0.6,0.6666666666666665,0.8024390243902438
77,False,False,0.7272727272727273,0.75,0.6,0.6666666666666665,0.804421768707483
78,True,True,0.7307692307692307,0.7586206896551724,0.6111111111111112,0.676923076923077,0.8091931216931216
79,False,False,0.7341772151898734,0.7586206896551724,0.6111111111111112,0.676923076923077,0.8126614987080103
80,True,True,0.7375,0.7666666666666667,0.6216216216216216,0.6865671641791045,0.8170961659333751
81,True,True,0.7407407407407407,0.7741935483870968,0.631578947368421,0.6956521739130435,0.8212974296205628
82,False,False,0.7439024390243902,0.7741935483870968,0.631578947368421,0.6956521739130435,0.8244617224880384
83,True,True,0.7469879518072289,0.78125,0.6410256410256411,0.7042253521126761,0.8283799533799534
84,True,True,0.75,0.7878787878787878,0.65,0.7123287671232875,0.8295454545454546
85,False,True,0.7411764705882353,0.7647058823529411,0.65,0.7027027027027027,0.8202777777777777
86,True,True,0.7441860465116279,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.8203252032520326
87,False,False,0.7471264367816092,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.8234358430540827
88,False,False,0.75,0.7714285714285715,0.6585365853658537,0.7105263157894737,0.826414115204982
89,True,True,0.7528089887640449,0.7777777777777778,0.6666666666666666,0.717948717948718,0.8300405268490376
90,False,False,0.7555555555555555,0.7777777777777778,0.6666666666666666,0.717948717948718,0.8328373015873015
